Mon,Day,DOY,Hour,DOY.h,foF2o,foF2m,SSN,Kp,Dst,TEC
6,30,181,13,181.54,7.12,8.02,132,0.67,6,23.66
6,30,181,14,181.58,7.38,7.87,132,0.67,5,25.37
6,30,181,15,181.62,7.47,7.75,132,1.33,5,25.23
6,30,181,16,181.67,nan,7.76,132,1.33,3,nan
6,30,181,17,181.71,7.47,7.9,132,1.33,1,21.32
6,30,181,18,181.75,7.25,8,132,1,4,20.25
6,30,181,19,181.79,7.7,7.96,132,1,7,21.94
6,30,181,20,181.83,9.05,7.83,132,1,6,23.87
6,30,181,21,181.88,9.05,7.74,132,0.67,6,23.39
6,30,181,22,181.92,8,7.67,132,0.67,1,19.11
6,30,181,23,181.96,6.85,7.47,132,0.67,-4,15.11
7,1,182,0,182,nan,7.13,134,0.67,-5,nan
7,1,182,1,182.04,nan,6.76,134,0.67,-1,nan
7,1,182,2,182.08,nan,6.42,134,0.67,4,nan
7,1,182,3,182.12,nan,6.13,134,1.33,4,nan
7,1,182,4,182.17,nan,6.02,134,1.33,2,nan
7,1,182,5,182.21,nan,6.26,134,1.33,3,nan
7,1,182,6,182.25,nan,6.74,134,0.67,4,nan
7,1,182,7,182.29,nan,7.15,134,0.67,3,nan
7,1,182,8,182.33,nan,7.33,134,0.67,2,nan
7,1,182,9,182.38,nan,7.41,134,0.33,0,nan
7,1,182,10,182.42,nan,7.61,134,0.33,1,nan
7,1,182,11,182.46,nan,7.87,134,0.33,4,nan
7,1,182,12,182.5,nan,8.04,134,0.33,8,nan
7,1,182,13,182.54,nan,8.01,134,0.33,10,nan
7,1,182,14,182.58,nan,7.87,134,0.33,12,nan
7,1,182,15,182.62,nan,7.75,134,0.67,10,nan
7,1,182,16,182.67,nan,7.76,134,0.67,11,nan
7,1,182,17,182.71,nan,7.89,134,0.67,11,nan
7,1,182,18,182.75,nan,8,134,0.33,9,nan
7,1,182,19,182.79,nan,7.95,134,0.33,4,nan
7,1,182,20,182.83,nan,7.82,134,0.33,2,nan
7,1,182,21,182.88,nan,7.73,134,0.33,2,nan
7,1,182,22,182.92,nan,7.66,134,0.33,1,nan
7,1,182,23,182.96,nan,7.46,134,0.33,4,nan
7,2,183,0,183,nan,7.13,145,0,8,nan
7,2,183,1,183.04,nan,6.75,145,0,12,nan
7,2,183,2,183.08,nan,6.41,145,0,14,nan
7,2,183,3,183.12,nan,6.12,145,1,15,nan
7,2,183,4,183.17,nan,6.01,145,1,16,nan
7,2,183,5,183.21,nan,6.24,145,1,12,nan
7,2,183,6,183.25,nan,6.72,145,1.33,11,nan
7,2,183,7,183.29,nan,7.14,145,1.33,11,nan
7,2,183,8,183.33,nan,7.32,145,1.33,10,nan
7,2,183,9,183.38,nan,7.4,145,1,11,nan
7,2,183,10,183.42,nan,7.6,145,1,11,nan
7,2,183,11,183.46,nan,7.87,145,1,11,nan
7,2,183,12,183.5,nan,8.03,145,1,9,nan
7,2,183,13,183.54,nan,8.01,145,1,11,nan
7,2,183,14,183.58,nan,7.87,145,1,14,nan
7,2,183,15,183.62,nan,7.74,145,1.67,16,nan
7,2,183,16,183.67,nan,7.75,145,1.67,15,nan
7,2,183,17,183.71,nan,7.89,145,1.67,13,nan
7,2,183,18,183.75,nan,7.99,145,0.67,11,nan
7,2,183,19,183.79,nan,7.95,145,0.67,11,nan
7,2,183,20,183.83,nan,7.82,145,0.67,12,nan
7,2,183,21,183.88,nan,7.72,145,0.67,11,nan
7,2,183,22,183.92,nan,7.65,145,0.67,12,nan
7,2,183,23,183.96,nan,7.46,145,0.67,14,nan
7,3,184,0,184,8.03,7.12,167,2,19,18.47
7,3,184,1,184.04,7.28,6.75,167,2,32,15.19
7,3,184,2,184.08,6.65,6.4,167,2,32,12.91
7,3,184,3,184.12,6.35,6.11,167,2,27,11.96
7,3,184,4,184.17,6.22,6,167,2,16,12.21
7,3,184,5,184.21,6.75,6.23,167,2,4,17.2
7,3,184,6,184.25,7.7,6.71,167,2,-2,23.59
7,3,184,7,184.29,8.45,7.13,167,2,-11,27.54
7,3,184,8,184.33,8.18,7.31,167,2,-13,29.86
7,3,184,9,184.38,7.7,7.4,167,2,-7,31.08
7,3,184,10,184.42,8.43,7.59,167,2,-12,33.28
7,3,184,11,184.46,9.5,7.86,167,2,-12,35.77
7,3,184,12,184.5,9.25,8.03,167,1.67,-15,37.69
7,3,184,13,184.54,8.95,8.01,167,1.67,-14,33.09
7,3,184,14,184.58,8.82,7.86,167,1.67,-10,33.23
7,3,184,15,184.62,8.4,7.74,167,0.67,-9,29.3
7,3,184,16,184.67,7.65,7.75,167,0.67,-8,27.43
7,3,184,17,184.71,7.85,7.88,167,0.67,-7,25.41
7,3,184,18,184.75,8.1,7.99,167,0.33,-6,24.95
7,3,184,19,184.79,9,7.95,167,0.33,-8,26.73
7,3,184,20,184.83,nan,7.81,167,0.33,-9,nan
7,3,184,21,184.88,7.15,7.72,167,0.33,-6,21.92
7,3,184,22,184.92,7.3,7.65,167,0.33,-1,19.41
7,3,184,23,184.96,nan,7.45,167,0.33,-1,nan
7,4,185,0,185,nan,7.12,172,1.33,0,nan
7,4,185,1,185.04,nan,6.74,172,1.33,1,nan
7,4,185,2,185.08,nan,6.39,172,1.33,0,nan
7,4,185,3,185.12,nan,6.1,172,1,0,nan
7,4,185,4,185.17,nan,5.98,172,1,1,nan
7,4,185,5,185.21,nan,6.21,172,1,1,nan
7,4,185,6,185.25,nan,6.7,172,1.33,-1,nan
7,4,185,7,185.29,nan,7.12,172,1.33,-3,nan
7,4,185,8,185.33,nan,7.3,172,1.33,-6,nan
7,4,185,9,185.38,nan,7.39,172,1.33,-8,nan
7,4,185,10,185.42,nan,7.58,172,1.33,-3,nan
7,4,185,11,185.46,nan,7.85,172,1.33,0,nan
7,4,185,12,185.5,nan,8.02,172,1.67,-2,nan
7,4,185,13,185.54,nan,8,172,1.67,-2,nan
7,4,185,14,185.58,nan,7.86,172,1.67,-1,nan
7,4,185,15,185.62,nan,7.74,172,0.33,1,nan
7,4,185,16,185.67,nan,7.74,172,0.33,2,nan
7,4,185,17,185.71,nan,7.88,172,0.33,4,nan
7,4,185,18,185.75,nan,7.99,172,0.33,5,nan
7,4,185,19,185.79,nan,7.95,172,0.33,6,nan
7,4,185,20,185.83,nan,7.81,172,0.33,7,nan
7,4,185,21,185.88,nan,7.71,172,0.67,7,nan
7,4,185,22,185.92,nan,7.64,172,0.67,6,nan
7,4,185,23,185.96,nan,7.45,172,0.67,4,nan
7,5,186,0,186,8.2,7.11,194,0,4,20.5
7,5,186,1,186.04,7.78,6.73,194,0,7,17.64
7,5,186,2,186.08,8.28,6.38,194,0,7,17.75
7,5,186,3,186.12,8.07,6.08,194,0,6,18.8
7,5,186,4,186.17,7.38,5.97,194,0,5,16.99
7,5,186,5,186.21,7.08,6.2,194,0,6,18.25
7,5,186,6,186.25,8.18,6.68,194,0.33,6,22.61
7,5,186,7,186.29,7.78,7.11,194,0.33,4,24.25
7,5,186,8,186.33,7.92,7.29,194,0.33,5,25.77
7,5,186,9,186.38,7.7,7.38,194,0.33,4,27.71
7,5,186,10,186.42,7.83,7.58,194,0.33,4,28.85
7,5,186,11,186.46,7.85,7.85,194,0.33,4,30.91
7,5,186,12,186.5,8.28,8.02,194,0.33,4,33.66
7,5,186,13,186.54,8.88,8,194,0.33,8,33.11
7,5,186,14,186.58,9.22,7.86,194,0.33,10,36.76
7,5,186,15,186.62,9.22,7.73,194,0.67,13,34.93
7,5,186,16,186.67,9.43,7.74,194,0.67,15,35.82
7,5,186,17,186.71,9.93,7.87,194,0.67,17,34.85
7,5,186,18,186.75,10.68,7.98,194,2,17,35.69
7,5,186,19,186.79,10.75,7.94,194,2,12,35.81
7,5,186,20,186.83,10.1,7.8,194,2,9,33.04
7,5,186,21,186.88,9.5,7.7,194,1.33,7,31.24
7,5,186,22,186.92,9,7.63,194,1.33,9,27.94
7,5,186,23,186.96,8.8,7.44,194,1.33,8,25.18
7,6,187,0,187,8.28,7.11,185,0.67,7,22.22
7,6,187,1,187.04,8.1,6.73,185,0.67,6,19.69
7,6,187,2,187.08,7.88,6.37,185,0.67,6,19
7,6,187,3,187.12,7.55,6.07,185,0.33,6,17.85
7,6,187,4,187.17,7.3,5.96,185,0.33,9,17.5
7,6,187,5,187.21,8.03,6.18,185,0.33,8,21.95
7,6,187,6,187.25,7.75,6.67,185,0.33,8,25.14
7,6,187,7,187.29,7.75,7.1,185,0.33,7,25.38
7,6,187,8,187.33,7.78,7.28,185,0.33,7,27.65
7,6,187,9,187.38,7.88,7.37,185,1.33,7,30.6
7,6,187,10,187.42,8.03,7.57,185,1.33,6,32.1
7,6,187,11,187.46,8.62,7.84,185,1.33,14,35.34
7,6,187,12,187.5,8.57,8.01,185,0.67,12,36.61
7,6,187,13,187.54,8.1,8,185,0.67,13,32.26
7,6,187,14,187.58,8.12,7.86,185,0.67,16,32.9
7,6,187,15,187.62,8.03,7.73,185,0.67,17,31.35
7,6,187,16,187.67,8.12,7.73,185,0.67,17,30.63
7,6,187,17,187.71,8.28,7.87,185,0.67,18,29.13
7,6,187,18,187.75,8.62,7.98,185,0.67,19,30.36
7,6,187,19,187.79,9.78,7.94,185,0.67,19,32.51
7,6,187,20,187.83,10.25,7.8,185,0.67,18,32.23
7,6,187,21,187.88,9.3,7.7,185,1.33,17,29.3
7,6,187,22,187.92,8.35,7.63,185,1.33,14,24.57
7,6,187,23,187.96,8.25,7.44,185,1.33,10,22.26
7,7,188,0,188,7.75,7.1,197,2,11,20.67
7,7,188,1,188.04,7.53,6.72,197,2,12,18.45
7,7,188,2,188.08,7.5,6.36,197,2,13,17.6
7,7,188,3,188.12,7.62,6.06,197,0.67,12,18.17
7,7,188,4,188.17,8.07,5.94,197,0.67,8,18.97
7,7,188,5,188.21,8.78,6.17,197,0.67,6,23.18
7,7,188,6,188.25,8.4,6.66,197,0.67,5,25.75
7,7,188,7,188.29,8.03,7.09,197,0.67,5,26.95
7,7,188,8,188.33,8.18,7.27,197,0.67,7,29.29
7,7,188,9,188.38,8.43,7.36,197,1.33,7,34.33
7,7,188,10,188.42,8.85,7.56,197,1.33,8,36.48
7,7,188,11,188.46,9.66,7.83,197,1.33,7,39.85
7,7,188,12,188.5,9.53,8.01,197,2,4,37.97
7,7,188,13,188.54,9.22,7.99,197,2,0,36.18
7,7,188,14,188.58,8.88,7.85,197,2,2,37.51
7,7,188,15,188.62,8.97,7.73,197,2,6,35.41
7,7,188,16,188.67,8.82,7.73,197,2,7,34.57
7,7,188,17,188.71,8.6,7.86,197,2,7,30.25
7,7,188,18,188.75,9.18,7.98,197,1.67,8,30.52
7,7,188,19,188.79,9.25,7.94,197,1.67,6,31.3
7,7,188,20,188.83,10.05,7.79,197,1.67,10,30.3
7,7,188,21,188.88,9.2,7.69,197,0.67,7,29.6
7,7,188,22,188.92,8.5,7.62,197,0.67,4,27.77
7,7,188,23,188.96,8.35,7.43,197,0.67,6,25.88
7,8,189,0,189,8.05,7.1,183,1.33,10,23.45
7,8,189,1,189.04,8.03,6.71,183,1.33,12,22.5
7,8,189,2,189.08,7.65,6.35,183,1.33,9,21.61
7,8,189,3,189.12,7.38,6.05,183,1,6,19.37
7,8,189,4,189.17,7.28,5.93,183,1,8,19.31
7,8,189,5,189.21,6.92,6.16,183,1,9,22.04
7,8,189,6,189.25,6.83,6.65,183,1,8,22.18
7,8,189,7,189.29,7.47,7.07,183,1,6,24.72
7,8,189,8,189.33,6.83,7.26,183,1,1,22.92
7,8,189,9,189.38,6.11,7.35,183,1,3,22.11
7,8,189,10,189.42,5.75,7.55,183,1,9,22.62
7,8,189,11,189.46,6.31,7.83,183,1,10,23.61
7,8,189,12,189.5,6.38,8,183,2.33,10,24.29
7,8,189,13,189.54,6.83,7.99,183,2.33,9,24.93
7,8,189,14,189.58,6.85,7.85,183,2.33,10,26.25
7,8,189,15,189.62,6.97,7.72,183,1.67,14,26.07
7,8,189,16,189.67,7.12,7.72,183,1.67,19,25.03
7,8,189,17,189.71,7.12,7.86,183,1.67,18,22.52
7,8,189,18,189.75,6.95,7.97,183,1.67,15,21.72
7,8,189,19,189.79,7.5,7.93,183,1.67,8,23.9
7,8,189,20,189.83,8.6,7.79,183,1.67,2,25.58
7,8,189,21,189.88,8.1,7.68,183,1.67,-3,23.88
7,8,189,22,189.92,7.15,7.61,183,1.67,1,21.58
7,8,189,23,189.96,6.3,7.43,183,1.67,-3,17.58
7,9,190,0,190,6.3,7.09,162,1.67,-2,13.64
7,9,190,1,190.04,6.25,6.71,162,1.67,2,12.96
7,9,190,2,190.08,6.1,6.34,162,1.67,5,12.76
7,9,190,3,190.12,5.72,6.04,162,1.33,4,11.97
7,9,190,4,190.17,5.72,5.92,162,1.33,3,11.91
7,9,190,5,190.21,5.64,6.14,162,1.33,1,15.92
7,9,190,6,190.25,6.17,6.63,162,1.67,4,19.48
7,9,190,7,190.29,7.1,7.06,162,1.67,7,22.61
7,9,190,8,190.33,6.85,7.25,162,1.67,8,24.56
7,9,190,9,190.38,7.8,7.35,162,1,4,27.52
7,9,190,10,190.42,8.28,7.54,162,1,1,28.99
7,9,190,11,190.46,8.15,7.82,162,1,-2,31.35
7,9,190,12,190.5,8.43,8,162,1,-8,32.78
7,9,190,13,190.54,8.6,7.98,162,1,-8,33.44
7,9,190,14,190.58,7.45,7.85,162,1,-2,32.91
7,9,190,15,190.62,8.82,7.72,162,1.67,3,31.74
7,9,190,16,190.67,8.62,7.72,162,1.67,8,30.83
7,9,190,17,190.71,9.28,7.85,162,1.67,11,29.19
7,9,190,18,190.75,9.8,7.97,162,2.67,10,30.89
7,9,190,19,190.79,nan,7.93,162,2.67,8,nan
7,9,190,20,190.83,8.6,7.78,162,2.67,5,27.17
7,9,190,21,190.88,8.05,7.68,162,2.67,-1,25.36
7,9,190,22,190.92,7.85,7.61,162,2.67,-5,25.01
7,9,190,23,190.96,7.95,7.42,162,2.67,-8,23.31
7,10,191,0,191,7.7,7.09,161,3,-8,19.77
7,10,191,1,191.04,7.42,6.7,161,3,-14,18.2
7,10,191,2,191.08,6.97,6.34,161,3,-18,16.47
7,10,191,3,191.12,6.7,6.03,161,2.33,-23,14.82
7,10,191,4,191.17,6.42,5.9,161,2.33,-19,13.73
7,10,191,5,191.21,6.38,6.13,161,2.33,-17,17.85
7,10,191,6,191.25,7.53,6.62,161,1.67,-15,23.48
7,10,191,7,191.29,9.4,7.05,161,1.67,-12,30.02
7,10,191,8,191.33,9.03,7.24,161,1.67,-9,31.39
7,10,191,9,191.38,8.1,7.34,161,1,-7,31.21
7,10,191,10,191.42,8.4,7.54,161,1,-5,32.54
7,10,191,11,191.46,8.5,7.81,161,1,-7,34.67
7,10,191,12,191.5,8.65,7.99,161,1.33,-8,33.8
7,10,191,13,191.54,8.12,7.98,161,1.33,-9,33.38
7,10,191,14,191.58,nan,7.84,161,1.33,-12,nan
7,10,191,15,191.62,7.9,7.72,161,1.67,-12,29.31
7,10,191,16,191.67,7.85,7.71,161,1.67,-7,31.11
7,10,191,17,191.71,8.88,7.85,161,1.67,0,28.69
7,10,191,18,191.75,9.07,7.97,161,1.33,1,29.08
7,10,191,19,191.79,9.3,7.93,161,1.33,-1,29.16
7,10,191,20,191.83,9.2,7.78,161,1.33,-3,26.44
7,10,191,21,191.88,8.05,7.67,161,1.33,-4,23.3
7,10,191,22,191.92,7.85,7.6,161,1.33,-7,21.44
7,10,191,23,191.96,7.75,7.42,161,1.33,-6,19.43
7,11,192,0,192,7.22,7.08,144,1,-6,17.51
7,11,192,1,192.04,6.85,6.69,144,1,-7,15.54
7,11,192,2,192.08,6.75,6.33,144,1,-7,14.35
7,11,192,3,192.12,6.35,6.02,144,0.67,-8,13.52
7,11,192,4,192.17,6.17,5.89,144,0.67,-7,13.57
7,11,192,5,192.21,6.31,6.11,144,0.67,-3,18.03
7,11,192,6,192.25,7.9,6.61,144,1.33,-4,25.24
7,11,192,7,192.29,8.57,7.04,144,1.33,-5,27.78
7,11,192,8,192.33,8.97,7.24,144,1.33,-5,30.72
7,11,192,9,192.38,8.35,7.33,144,1.33,-7,30.25
7,11,192,10,192.42,8.18,7.53,144,1.33,-5,31.46
7,11,192,11,192.46,8.35,7.81,144,1.33,-8,34.47
7,11,192,12,192.5,8.8,7.99,144,1.33,-12,34.52
7,11,192,13,192.54,8.78,7.98,144,1.33,-12,34.86
7,11,192,14,192.58,9.03,7.84,144,1.33,-12,33.91
7,11,192,15,192.62,8.82,7.71,144,1.67,-9,28.97
7,11,192,16,192.67,8.47,7.71,144,1.67,-7,27.17
7,11,192,17,192.71,8,7.84,144,1.67,-5,23.6
7,11,192,18,192.75,7.65,7.96,144,2,-5,23.74
7,11,192,19,192.79,8.85,7.93,144,2,-5,27.48
7,11,192,20,192.83,9.85,7.78,144,2,-4,27.96
7,11,192,21,192.88,9.75,7.67,144,1.33,-6,27.4
7,11,192,22,192.92,8.05,7.59,144,1.33,-6,23.82
7,11,192,23,192.96,7.5,7.41,144,1.33,-3,20.13
7,12,193,0,193,7.53,7.08,119,1.33,3,18.72
7,12,193,1,193.04,7.45,6.68,119,1.33,8,16.84
7,12,193,2,193.08,7,6.32,119,1.33,7,16.31
7,12,193,3,193.12,6.6,6,119,2,4,14.78
7,12,193,4,193.17,6.62,5.88,119,2,-6,13.99
7,12,193,5,193.21,6.28,6.1,119,2,-12,18.75
7,12,193,6,193.25,7.95,6.59,119,2,-9,24.78
7,12,193,7,193.29,8.9,7.03,119,2,-8,27.02
7,12,193,8,193.33,8.4,7.23,119,2,-11,30.22
7,12,193,9,193.38,8.57,7.32,119,1.67,-16,30.58
7,12,193,10,193.42,8.65,7.52,119,1.67,-18,31.71
7,12,193,11,193.46,8.3,7.8,119,1.67,-22,32.87
7,12,193,12,193.5,8.2,7.98,119,2.33,-28,33.48
7,12,193,13,193.54,9.05,7.97,119,2.33,-28,36.67
7,12,193,14,193.58,9.68,7.84,119,2.33,-24,37.27
7,12,193,15,193.62,9.18,7.71,119,1,-21,31.03
7,12,193,16,193.67,8.43,7.7,119,1,-18,26.47
7,12,193,17,193.71,7.97,7.84,119,1,-16,24.39
7,12,193,18,193.75,8.45,7.96,119,0.33,-14,24.55
7,12,193,19,193.79,8.4,7.92,119,0.33,-10,26.45
7,12,193,20,193.83,8.55,7.77,119,0.33,-5,24.28
7,12,193,21,193.88,8.2,7.66,119,0,-6,22.11
7,12,193,22,193.92,7.5,7.59,119,0,-11,19.98
7,12,193,23,193.96,6.65,7.41,119,0,-11,16.26
7,13,194,0,194,6.35,7.07,86,1.33,-9,13
7,13,194,1,194.04,6.28,6.68,86,1.33,-7,12.04
7,13,194,2,194.08,6.1,6.31,86,1.33,-5,11.5
7,13,194,3,194.12,6,5.99,86,1.33,-2,10.99
7,13,194,4,194.17,5.38,5.86,86,1.33,-5,10.35
7,13,194,5,194.21,nan,6.08,86,1.33,-9,nan
7,13,194,6,194.25,5.55,6.58,86,0.67,-7,14.76
7,13,194,7,194.29,5.78,7.02,86,0.67,-6,16.45
7,13,194,8,194.33,6.45,7.22,86,0.67,-1,20
7,13,194,9,194.38,nan,7.31,86,1.67,4,nan
7,13,194,10,194.42,nan,7.51,86,1.67,5,nan
7,13,194,11,194.46,nan,7.8,86,1.67,2,nan
7,13,194,12,194.5,7.88,7.98,86,0.67,-2,25.44
7,13,194,13,194.54,7.72,7.97,86,0.67,-3,26.92
7,13,194,14,194.58,7.9,7.84,86,0.67,-2,26.98
7,13,194,15,194.62,7.97,7.7,86,0.67,0,22.78
7,13,194,16,194.67,7.53,7.7,86,0.67,1,20.27
7,13,194,17,194.71,7.75,7.83,86,0.67,4,20.47
7,13,194,18,194.75,8.05,7.96,86,0.67,4,21.88
7,13,194,19,194.79,8.4,7.92,86,0.67,4,24.18
7,13,194,20,194.83,8.6,7.77,86,0.67,4,23.38
7,13,194,21,194.88,8.25,7.65,86,2,7,22.07
7,13,194,22,194.92,7.95,7.58,86,2,5,20.34
7,13,194,23,194.96,7.8,7.4,86,2,2,18.5
7,14,195,0,195,6.75,7.07,62,0.67,1,15.18
7,14,195,1,195.04,7.1,6.67,62,0.67,7,13.5
7,14,195,2,195.08,6.53,6.3,62,0.67,10,12.91
7,14,195,3,195.12,6.53,5.98,62,0.33,6,11.99
7,14,195,4,195.17,5.85,5.85,62,0.33,2,11.27
7,14,195,5,195.21,5.62,6.07,62,0.33,3,12.78
7,14,195,6,195.25,6.58,6.57,62,1,6,16.57
7,14,195,7,195.29,7.67,7.01,62,1,9,20.4
7,14,195,8,195.33,7.72,7.21,62,1,14,22.8
7,14,195,9,195.38,8,7.3,62,1.33,17,24.18
7,14,195,10,195.42,7.85,7.51,62,1.33,24,25.51
7,14,195,11,195.46,8.12,7.79,62,1.33,28,26.99
7,14,195,12,195.5,7.72,7.97,62,3.33,31,25.08
7,14,195,13,195.54,8.07,7.97,62,3.33,31,27.43
7,14,195,14,195.58,8.28,7.83,62,3.33,37,27.71
7,14,195,15,195.62,8.38,7.7,62,3,46,24.45
7,14,195,16,195.67,7.5,7.69,62,3,39,22.5
7,14,195,17,195.71,7.5,7.83,62,3,32,19.95
7,14,195,18,195.75,8.01,7.95,62,2.67,30,20.77
7,14,195,19,195.79,7.6,7.92,62,2.67,24,19.92
7,14,195,20,195.83,7.2,7.76,62,2.67,14,17.83
7,14,195,21,195.88,6.85,7.65,62,2.33,9,15.73
7,14,195,22,195.92,6.65,7.58,62,2.33,8,14.01
7,14,195,23,195.96,6.35,7.4,62,2.33,13,12.92
7,15,196,0,196,6.7,7.06,18,1.67,17,12.26
7,15,196,1,196.04,6.7,6.66,18,1.67,21,12.3
7,15,196,2,196.08,6.88,6.29,18,1.67,21,12.48
7,15,196,3,196.12,6.08,5.97,18,1.67,20,10.83
7,15,196,4,196.17,5.4,5.84,18,1.67,16,9.37
7,15,196,5,196.21,5.61,6.06,18,1.67,16,11.17
7,15,196,6,196.25,6.33,6.55,18,2,12,13.91
7,15,196,7,196.29,6.3,7,18,2,6,15.65
7,15,196,8,196.33,6.42,7.2,18,2,0,17.57
7,15,196,9,196.38,nan,7.3,18,2.33,-2,nan
7,15,196,10,196.42,7.53,7.5,18,2.33,0,25.6
7,15,196,11,196.46,8.47,7.78,18,2.33,-3,29.48
7,15,196,12,196.5,8.82,7.97,18,2.33,-3,28.97
7,15,196,13,196.54,8.62,7.96,18,2.33,-6,29.93
7,15,196,14,196.58,8.03,7.83,18,2.33,-5,25.86
7,15,196,15,196.62,6.45,7.7,18,1.33,-6,20.38
7,15,196,16,196.67,7.53,7.69,18,1.33,-9,21.06
7,15,196,17,196.71,7.47,7.82,18,1.33,-9,18.16
7,15,196,18,196.75,7.15,7.95,18,1,-7,18.33
7,15,196,19,196.79,7.72,7.91,18,1,-7,19.59
7,15,196,20,196.83,7.7,7.76,18,1,-4,18.88
7,15,196,21,196.88,8.05,7.64,18,1.33,-2,19.12
7,15,196,22,196.92,7.85,7.57,18,1.33,-2,18.87
7,15,196,23,196.96,7.7,7.38,18,1.33,-3,17.3
7,16,197,0,197,7.17,7.04,10,0.67,-2,14.5
7,16,197,1,197.04,6.42,6.65,10,0.67,-2,12.56
7,16,197,2,197.08,6.42,6.28,10,0.67,-2,12.53
7,16,197,3,197.12,6.3,5.96,10,1,-3,11.66
7,16,197,4,197.17,6.2,5.83,10,1,0,10.65
7,16,197,5,197.21,6.4,6.05,10,1,-1,12.47
7,16,197,6,197.25,6.22,6.55,10,1.33,-5,13.94
7,16,197,7,197.29,6.58,7,10,1.33,-6,15.41
7,16,197,8,197.33,6.3,7.21,10,1.33,-3,17.95
7,16,197,9,197.38,7.35,7.31,10,0.33,0,20.57
7,16,197,10,197.42,7.83,7.51,10,0.33,1,22.87
7,16,197,11,197.46,7.58,7.8,10,0.33,0,22.14
7,16,197,12,197.5,7.9,7.98,10,1.33,-2,20.81
7,16,197,13,197.54,7.53,7.98,10,1.33,-2,21.73
7,16,197,14,197.58,6.97,7.84,10,1.33,1,20.71
7,16,197,15,197.62,7.33,7.71,10,1,3,19.94
7,16,197,16,197.67,6.88,7.7,10,1,3,18.95
7,16,197,17,197.71,6.95,7.83,10,1,5,17.71
7,16,197,18,197.75,7.55,7.96,10,1.33,3,19.4
7,16,197,19,197.79,8.35,7.92,10,1.33,3,19.61
7,16,197,20,197.83,8.1,7.76,10,1.33,6,18.2
7,16,197,21,197.88,7.8,7.64,10,0.67,5,16.94
7,16,197,22,197.92,7.7,7.56,10,0.67,3,15.69
7,16,197,23,197.96,7.05,7.36,10,0.67,4,14.29
7,17,198,0,198,6.97,7.03,0,0.33,7,12.86
7,17,198,1,198.04,6.72,6.64,0,0.33,8,11.65
7,17,198,2,198.08,6.28,6.27,0,0.33,7,10.87
7,17,198,3,198.12,6.12,5.95,0,1,6,9.91
7,17,198,4,198.17,5.7,5.82,0,1,4,9.04
7,17,198,5,198.21,5.53,6.04,0,1,4,10.3
7,17,198,6,198.25,6.58,6.55,0,1,6,14.09
7,17,198,7,198.29,6.6,7,0,1,4,16.08
7,17,198,8,198.33,6.9,7.21,0,1,3,17.78
7,17,198,9,198.38,7.17,7.32,0,0.33,5,19.43
7,17,198,10,198.42,7.28,7.52,0,0.33,5,20.9
7,17,198,11,198.46,7.47,7.81,0,0.33,4,21.74
7,17,198,12,198.5,6.88,8,0,0.67,0,20.17
7,17,198,13,198.54,6.83,7.99,0,0.67,2,21.52
7,17,198,14,198.58,6.83,7.86,0,0.67,1,20.59
7,17,198,15,198.62,7.33,7.73,0,0.67,1,18.88
7,17,198,16,198.67,6.53,7.72,0,0.67,1,15.99
7,17,198,17,198.71,6.03,7.85,0,0.67,3,13.81
7,17,198,18,198.75,6.78,7.97,0,1.67,3,15.8
7,17,198,19,198.79,7.8,7.93,0,1.67,2,18.1
7,17,198,20,198.83,8.2,7.77,0,1.67,4,17.96
7,17,198,21,198.88,6.75,7.63,0,1,4,14.98
7,17,198,22,198.92,6.55,7.54,0,1,3,12.42
7,17,198,23,198.96,6.65,7.34,0,1,2,11.92
7,18,199,0,199,6.4,7.01,15,0.67,-2,11.14
7,18,199,1,199.04,6.2,6.62,15,0.67,-3,10.34
7,18,199,2,199.08,6.1,6.26,15,0.67,-3,9.92
7,18,199,3,199.12,5.75,5.94,15,0.67,-2,9.17
7,18,199,4,199.17,5.85,5.81,15,0.67,-2,8.66
7,18,199,5,199.21,6.08,6.03,15,0.67,0,9.87
7,18,199,6,199.25,6.1,6.54,15,0.67,-1,11.44
7,18,199,7,199.29,6.08,7,15,0.67,-1,12.07
7,18,199,8,199.33,6.35,7.22,15,0.67,1,13.96
7,18,199,9,199.38,5.92,7.33,15,0.67,3,14.5
7,18,199,10,199.42,5.76,7.54,15,0.67,3,14.61
7,18,199,11,199.46,5.55,7.82,15,0.67,3,16.26
7,18,199,12,199.5,6,8.01,15,0.33,2,17.06
7,18,199,13,199.54,6.47,8.01,15,0.33,1,19.34
7,18,199,14,199.58,6.88,7.87,15,0.33,0,18.89
7,18,199,15,199.62,6.72,7.74,15,0,2,18.17
7,18,199,16,199.67,6.58,7.73,15,0,4,15.1
7,18,199,17,199.71,6.15,7.86,15,0,4,13.54
7,18,199,18,199.75,6.42,7.98,15,0,2,14.86
7,18,199,19,199.79,7.5,7.94,15,0,-1,16.72
7,18,199,20,199.83,7.8,7.77,15,0,-2,16.4
7,18,199,21,199.88,7.35,7.63,15,0.33,-1,14.41
7,18,199,22,199.92,6.7,7.53,15,0.33,1,12.13
7,18,199,23,199.96,6.4,7.33,15,0.33,3,11.01
7,19,200,0,200,6.58,6.99,35,0,4,8.84
7,19,200,1,200.04,5.08,6.61,35,0,4,7.6
7,19,200,2,200.08,4.58,6.25,35,0,4,6.35
7,19,200,3,200.12,4.62,5.93,35,0.33,3,5.91
